# Emissions set to 1 Gg/yr 
# UNITS: Gg/yr 
Year,box_0,box_1,box_2,box_3
2002,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2003,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2004,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2005,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2006,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2007,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2008,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2009,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2010,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
2011,0.8498265808398638,0.18939642623204658,0.095340192545587,0.07556734174848172
