# Emissions set to 1 Gg/yr 
# UNITS: Gg/yr 
year,box_0,box_1,box_2,box_3
2010,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2011,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2012,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2013,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2014,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2015,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2016,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2017,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2018,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2019,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2020,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2021,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2022,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2023,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2024,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2025,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2026,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2027,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2028,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2029,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2030,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2031,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2032,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2033,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2034,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2035,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2036,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2037,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2038,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2039,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2040,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2041,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2042,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2043,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2044,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2045,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2046,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2047,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2048,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2049,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2050,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2051,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2052,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2053,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2054,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2055,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2056,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2057,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2058,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2059,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2060,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2061,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2062,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2063,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2064,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2065,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2066,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2067,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2068,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2069,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2070,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2071,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2072,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2073,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2074,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2075,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2076,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2077,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2078,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2079,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2080,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2081,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2082,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2083,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2084,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2085,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2086,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2087,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2088,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2089,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2090,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2091,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2092,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2093,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2094,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2095,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2096,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2097,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2098,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2099,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
2100,0.8360680411024074,0.08983040007951557,0.04243968570126711,0.03166187311680972
